ID_XBXXZ	Name_XBXXZ	Level_XBXXZ	Type_XBXXZ	MaxNum_XBXXZ	Quality_XBXXZ	AutoSell_XBXXZ	Use_XBXXZ	BuyPrice_XBXXZ	GoldPrice_XBXXZ	GongDe_XBXXZ	Recovery_XBXXZ	Desc_XBXXZ	Legend_XBXXZ	Icon_XBXXZ	MinAttack_XBXXZ	MaxAttack_XBXXZ	MinDefence_XBXXZ	MaxDefence_XBXXZ	MinWAttack_XBXXZ	MaxWAttack_XBXXZ	MinMAttack_XBXXZ	MaxMAttack_XBXXZ	MinGAttack_XBXXZ	MaxGAttack_XBXXZ	MinPAttack_XBXXZ	MaxPAttack_XBXXZ	MinDodge_XBXXZ	MaxDodge_XBXXZ	MinBang_XBXXZ	MaxBang_XBXXZ	MinASpeed_XBXXZ	MaxASpeed_XBXXZ	MinMSpeed_XBXXZ	MaxMSpeed_XBXXZ	MinAntiMine_XBXXZ	MaxAntiMine_XBXXZ	Body_XBXXZ	Soul_XBXXZ	UseLimit_XBXXZ
244	阴阳双修诀卷一	1	28	999	1		1				10	齐集八卷，可以得到阴阳双修诀，与道侣双修加速修炼！		163																									
245	阴阳双修诀卷二	1	28	999	2		1				10	齐集八卷，可以得到阴阳双修诀，与道侣双修加速修炼！		163																									
246	阴阳双修诀卷三	1	28	999	3		1				10	齐集八卷，可以得到阴阳双修诀，与道侣双修加速修炼！		163																									
247	阴阳双修诀卷四	1	28	999	4		1				10	齐集八卷，可以得到阴阳双修诀，与道侣双修加速修炼！		163																									
248	阴阳双修诀卷五	1	28	999	5		1				10	齐集八卷，可以得到阴阳双修诀，与道侣双修加速修炼！		163																									
249	阴阳双修诀卷六	1	28	999	6		1				10	齐集八卷，可以得到阴阳双修诀，与道侣双修加速修炼！		163																									
250	阴阳双修诀卷七	1	28	999	7		1				10	齐集八卷，可以得到阴阳双修诀，与道侣双修加速修炼！		163																									
251	阴阳双修诀卷八	1	28	999	8		1				10	齐集八卷，可以得到阴阳双修诀，与道侣双修加速修炼！		163																									
252	五行聚灵阵卷一	1	28	999	1		1				10	齐集七卷，可以得到五行聚灵阵图，使用灵气收集聚成灵石！		163																									
253	五行聚灵阵卷二	1	28	999	2		1				10	齐集七卷，可以得到五行聚灵阵图，使用灵气收集聚成灵石！		163																									
254	五行聚灵阵卷三	1	28	999	3		1				10	齐集七卷，可以得到五行聚灵阵图，使用灵气收集聚成灵石！		163																									
255	五行聚灵阵卷四	1	28	999	4		1				10	齐集七卷，可以得到五行聚灵阵图，使用灵气收集聚成灵石！		163																									
256	五行聚灵阵卷五	1	28	999	5		1				10	齐集七卷，可以得到五行聚灵阵图，使用灵气收集聚成灵石！		163																									
257	五行聚灵阵卷六	1	28	999	6		1				10	齐集七卷，可以得到五行聚灵阵图，使用灵气收集聚成灵石！		163																									
258	五行聚灵阵卷七	1	28	999	7		1				10	齐集七卷，可以得到五行聚灵阵图，使用灵气收集聚成灵石！		163																									
259	醉春风	1	28	999	1		1					最低级的灵酒，掌门道童的最爱！每瓶醉春风交给掌门道童，可获得一次进入废弃药田的机会。		168																									
260	门派贡献	1	28	99	1		1					1点门派贡献		179																									
261	一品淬体丹	1	28	99	7		1					可清理一种一品丹药的丹毒。		116																									
262	二品淬体丹	1	28	99	7		1					可清理一种二品丹药的丹毒。		116																									
263	三品淬体丹	1	28	99	7		1					可清理一种三品丹药的丹毒。		116																									
264	四品淬体丹	1	28	99	7		1					可清理一种四品丹药的丹毒。		116																									
265	五品淬体丹	1	28	99	7		1					可清理一种五品丹药的丹毒。		116																									
266	六品淬体丹	1	28	99	7		1					可清理一种六品丹药的丹毒。		116																									
267	七品淬体丹	1	28	99	7		1					可清理一种七品丹药的丹毒。		116																									
268	八品淬体丹	1	28	99	7		1					可清理一种八品丹药的丹毒。		116																									
269	九品淬体丹	1	28	99	7		1					可清理一种九品丹药的丹毒。		116																									
270	定魂丹	1	23	99	4		1					洗涤灵魂，每服用一颗，在元婴出窍时，单次探索的数量+1		117																									40
271	养魂丹	1	28	99	4		1		3			不能直接服用，需在养魂室方可服用此丹进行养魂，可增加灵魂强度，让自身的元神更加强大！		100																									
272	美颜丹	1	15	99	4		1					有几率让道童提升容貌！		115																									
273	大食物堆	1	6	99	3		1		10	100		使用后增加10000点食物		169	10000																								
274	大木材堆	1	7	99	3		1		20	200		使用后增加10000点木材		170	10000																								
275	大灵草堆	1	8	99	3		1		40	400		使用后增加10000点灵草		171	10000																								
276	大玄铁堆	1	9	99	3		1		40	400		使用后增加10000点玄铁		172	10000																								
277	超大食物堆	1	6	99	5		1		100	1000		使用后增加100000点食物		169	100000																								
278	超大木材堆	1	7	99	5		1		200	2000		使用后增加100000点木材		170	100000																								
279	超大灵草堆	1	8	99	5		1		400	4000		使用后增加100000点灵草		171	100000																								
280	超大玄铁堆	1	9	99	5		1		400	4000		使用后增加100000点玄铁		172	100000																								
281	养魂丹丹方	1	17	99	4		1	50000				养魂丹丹方		163	104																								
282	醉仙酿	1	28	999	10		1			100		高级灵酒，产量稀少！可拿此灵酒跟掌门道童等好酒人士交换宝物。		291																									
283	功德	1	27	99999	10		1					“功谓功能，能破生死，能得涅槃，能度众生，名之为功。此功是其善行家德，故云功德。”使用后，可增加1点功德！		245	1																								
284	养魂仙丹	1	23	1	10		1				1000	使用后，在元婴出窍时，每步减少0.5秒！药力过强，只能使用一颗！		101																									1
285	灵液	1	28	99999	1		1				1	由各种珍贵的灵药仙草凝炼而成，修炼《肉身成圣诀》后，可用灵液淬体。		145																									
286	悟道心得	1	2	9999	3		1					增加10000点修为		329	10000																								
287	悟道茶	1	28	999	1		1		10	100		传闻悟道茶母树是天地间产生的第一个茶树，乃大混沌时期留下来强悍物种。目前，此茶仙人们已经可自行培育悟道茶子树，虽效果没有母树上产的功效逆天，但其饮用时仍可勾连天地法则，领悟天道。		146																									
288	仙界接引令	1	28	999	1		1					使用后，即可接引无法通过仙界之门的道友。被接引的道友需要先通关焦源山，方可被接引。		138																									5
289	魔界接引令	1	28	999	1		1					使用后，即可接引无法通过魔界之门的道友。被接引的道友需要先通关焦源山，方可被接引。		138																									5
290	冥界接引令	1	28	999	1		1					使用后，即可接引无法通过冥界之门的道友。被接引的道友需要先通关焦源山，方可被接引。		138																									5
291	舍利	1	28	999	10		1			100		佛门高僧坐化之后，形成的宝物。		500																									
292	佛骨	1	28	999	15		1			1000		佛门高僧坐化之后，形成的高级宝物。		501																									
293	腾云驾雾	1	2	1	3		1					仙人的基础飞行术，可以增加100点飞行速度。		152	10000																								
294	魔焰滔天	1	2	1	3		1					魔修的基础飞行术，可以增加100点飞行速度。		152	10000																								
295	鬼遁术	1	2	1	3		1					鬼修的基础飞行术，可以增加100点飞行速度。		152	10000																								
296	佛门飞行术	1	2	1	3		1					佛修的基础飞行术，可以增加100点飞行速度。		152	10000																								
297	妖族飞行术	1	2	1	3		1					妖修的基础飞行术，可以增加100点飞行速度。		152	10000																								
298	御海诀	1	2	1	3		1					妖修的基础御海术，可以增加100点御海速度。		152	10000																								
299	上品灵石	1	31	999	4		1				1	使用后增加1点上品灵石		135	1																								
300	昆仑秘令	1	28	999	15		1					门派宝库中兑换，每次进入昆仑秘境会消耗一枚		281																									
301	龙晶	1	28	999	15		1					龙晶		144																									
302	龙脉	1	28	999	15		1					龙脉		339																									
303	血莲	1	28	999	15		1					昆仑秘境特产的宝物，备受修真人士追捧。		279																									
304	建帮召集令	1	28	999	15		1					使用后发动建帮令，与其他道友凑集足够的龙气或者自己提供一条龙脉，可建立门派或申请成为已存在的门派宗主。		280																									
305	六转仙丹	1	35	99	6		1		2	20	1	增加10000000点仙气		129	10000000																								
306	七转仙丹	1	35	99	7		1		20	200	1	增加100000000点仙气		130	100000000																								
310	二品洗髓丹丹方	1	17	99	2		1	8000			1	二品洗髓丹丹方		163	32																								
311	二品浑天丹丹方	1	17	99	2		1	8000			1	二品浑天丹丹方		163	33																								
312	二品体魄丹丹方	1	17	99	2		1		5	50	1	二品体魄丹丹方		163	34																								
313	二品灵动丹丹方	1	17	99	2		1	8000			1	二品灵动丹丹方		163	35																								
314	二品血煞丹丹方	1	17	99	2		1	8000			1	二品血煞丹丹方		163	36																								
315	二品雷元丹丹方	1	17	99	2		1	8000			1	二品雷元丹丹方		163	37																								
316	二品风行丹丹方	1	17	99	2		1	8000			1	二品风行丹丹方		163	38																								
317	二品天罡丹丹方	1	17	99	2		1	8000			1	二品天罡丹丹方		163	39																								
318	二品镇妖丹丹方	1	17	99	2		1	8000			1	二品镇妖丹丹方		163	40																								
319	三品洗髓丹丹方	1	17	99	3		1		10	100	1	三品洗髓丹丹方		163	41																								
320	三品浑天丹丹方	1	17	99	3		1	10000			1	三品浑天丹丹方		163	42																								
321	三品体魄丹丹方	1	17	99	3		1		10	100	1	三品体魄丹丹方		163	43																								
322	三品灵动丹丹方	1	17	99	3		1	10000			1	三品灵动丹丹方		163	44																								
323	三品血煞丹丹方	1	17	99	3		1	10000			1	三品血煞丹丹方		163	45																								
324	三品雷元丹丹方	1	17	99	3		1	10000			1	三品雷元丹丹方		163	46																								
325	三品风行丹丹方	1	17	99	3		1	10000			1	三品风行丹丹方		163	47																								
326	三品天罡丹丹方	1	17	99	3		1	10000			1	三品天罡丹丹方		163	48																								
327	三品镇妖丹丹方	1	17	99	3		1	10000			1	三品镇妖丹丹方		163	49																								
328	四品洗髓丹丹方	1	17	99	4		1	15000			1	四品洗髓丹丹方		163	50																								
329	四品浑天丹丹方	1	17	99	4		1		20	200	1	四品浑天丹丹方		163	51																								
330	四品体魄丹丹方	1	17	99	4		1	15000			1	四品体魄丹丹方		163	52																								
331	四品灵动丹丹方	1	17	99	4		1	15000			1	四品灵动丹丹方		163	53																								
332	四品血煞丹丹方	1	17	99	4		1	15000			1	四品血煞丹丹方		163	54																								
333	四品雷元丹丹方	1	17	99	4		1	15000			1	四品雷元丹丹方		163	55																								
334	四品风行丹丹方	1	17	99	4		1	15000			1	四品风行丹丹方		163	56																								
335	四品天罡丹丹方	1	17	99	4		1	15000			1	四品天罡丹丹方		163	57																								
336	四品镇妖丹丹方	1	17	99	4		1	15000			1	四品镇妖丹丹方		163	58																								
337	五品洗髓丹丹方	1	17	99	5		1		25	250	1	五品洗髓丹丹方		163	59																								
338	五品浑天丹丹方	1	17	99	5		1		25	250	1	五品浑天丹丹方		163	60																								
339	五品体魄丹丹方	1	17	99	5		1		25	250	1	五品体魄丹丹方		163	61																								
340	五品灵动丹丹方	1	17	99	5		1		25	250	1	五品灵动丹丹方		163	62																								
341	五品血煞丹丹方	1	17	99	5		1		25	250	1	五品血煞丹丹方		163	63																								
342	五品雷元丹丹方	1	17	99	5		1		25	250	1	五品雷元丹丹方		163	64																								
343	五品风行丹丹方	1	17	99	5		1		25	250	1	五品风行丹丹方		163	65																								
344	五品天罡丹丹方	1	17	99	5		1		25	250	1	五品天罡丹丹方		163	66																								
345	五品镇妖丹丹方	1	17	99	5		1		25	250	1	五品镇妖丹丹方		163	67																								
346	六品洗髓丹丹方	1	17	99	6		1		30	300	1	六品洗髓丹丹方		163	68																								
347	六品浑天丹丹方	1	17	99	6		1		30	300	1	六品浑天丹丹方		163	69																								
348	六品体魄丹丹方	1	17	99	6		1		30	300	1	六品体魄丹丹方		163	70																								
349	六品灵动丹丹方	1	17	99	6		1		30	300	1	六品灵动丹丹方		163	71																								
350	六品血煞丹丹方	1	17	99	6		1		30	300	1	六品血煞丹丹方		163	72																								
351	六品雷元丹丹方	1	17	99	6		1		30	300	1	六品雷元丹丹方		163	73																								
352	六品风行丹丹方	1	17	99	6		1		30	300	1	六品风行丹丹方		163	74																								
353	六品天罡丹丹方	1	17	99	6		1		30	300	1	六品天罡丹丹方		163	75																								
354	六品镇妖丹丹方	1	17	99	6		1		30	300	1	六品镇妖丹丹方		163	76																								
355	七品洗髓丹丹方	1	17	99	7		1		40	400	1	七品洗髓丹丹方		163	77																								
356	七品浑天丹丹方	1	17	99	7		1		40	400	1	七品浑天丹丹方		163	78																								
357	七品体魄丹丹方	1	17	99	7		1		40	400	1	七品体魄丹丹方		163	79																								
358	七品灵动丹丹方	1	17	99	7		1		40	400	1	七品灵动丹丹方		163	80																								
359	七品血煞丹丹方	1	17	99	7		1		40	400	1	七品血煞丹丹方		163	81																								
360	七品雷元丹丹方	1	17	99	7		1		40	400	1	七品雷元丹丹方		163	82																								
