level_XBXXZ	neednum_XBXXZ	exp_XBXXZ	itemid_XBXXZ	text_XBXXZ
605	4	130800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
606	4	131000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
607	4	131200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
608	4	131400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
609	4	131600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
610	4	131800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
611	4	132000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
612	4	132200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
613	4	132400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
614	4	132600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
615	4	132800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
616	4	133000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
617	4	133200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
618	4	133400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
619	4	133600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
620	4	133800000	2997	茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，大有收获！修为增加了：{2}，同时领悟了一套新的修炼秘诀：《{3}》
621	4	134000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
622	4	134200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
623	4	134400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
624	4	134600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
625	4	134800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
626	4	135000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
627	4	135200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
628	4	135400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
629	4	135600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
630	4	135800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
631	4	136000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
632	4	136200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
633	4	136400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
634	4	136600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
635	4	136800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
636	4	137000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
637	4	137200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
638	4	137400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
639	4	137600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
640	4	137800000	2998	茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，大有收获！修为增加了：{2}，同时领悟了一套新的修炼秘诀：《{3}》
