ID_XBXXZ	Name_XBXXZ	FiveElements_XBXXZ	Level_XBXXZ	Type_XBXXZ	Effect_XBXXZ	LevelLimit_XBXXZ	UpType_XBXXZ	InitValue_XBXXZ	UpdataValue_XBXXZ	Cost2_XBXXZ	Cost3_XBXXZ	Cost4_XBXXZ	Cost5_XBXXZ	Cost6_XBXXZ	Cost7_XBXXZ	Cost8_XBXXZ	Cost9_XBXXZ	Cost10_XBXXZ
1093	[真]无名秘诀第八卷	3	10	正派	修炼时每次增加修为	10	1	208	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1094	[真]无名秘诀第九卷	4	10	正派	修炼时每次增加修为	10	1	209	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1095	[真]无名秘诀第十卷	5	10	邪派	修炼时每次增加修为	10	1	210	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1096	[真]无名秘诀十一卷	1	7	邪派	修炼时每次增加修为	10	1	211	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1097	[真]无名秘诀十二卷	2	10	邪派	修炼时每次增加修为	10	1	212	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1098	[真]无名秘诀十三卷	3	10	正派	修炼时每次增加修为	10	1	213	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1099	[真]无名秘诀十四卷	4	10	正派	修炼时每次增加修为	10	1	214	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1100	[真]无名秘诀十五卷	5	10	邪派	修炼时每次增加修为	10	1	215	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1101	[真]无名秘诀十六卷	3	10	正派	修炼时每次增加修为	10	1	216	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1102	[真]无名秘诀十七卷	4	10	正派	修炼时每次增加修为	10	1	217	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1103	[真]无名秘诀十八卷	5	10	邪派	修炼时每次增加修为	10	1	218	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1104	[玄]无名秘诀第一卷	1	10	邪派	修炼时每次增加修为	10	1	219	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1105	[玄]无名秘诀第二卷	2	8	邪派	修炼时每次增加修为	10	1	220	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1106	[玄]无名秘诀第三卷	3	9	正派	修炼时每次增加修为	10	1	221	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1107	[玄]无名秘诀第四卷	4	10	正派	修炼时每次增加修为	10	1	222	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1108	[玄]无名秘诀第五卷	5	10	邪派	修炼时每次增加修为	10	1	223	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1109	[玄]无名秘诀第六卷	1	10	邪派	修炼时每次增加修为	10	1	224	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1110	[玄]无名秘诀第七卷	2	10	邪派	修炼时每次增加修为	10	1	225	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1111	[玄]无名秘诀第八卷	3	10	正派	修炼时每次增加修为	10	1	226	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1112	[玄]无名秘诀第九卷	4	10	正派	修炼时每次增加修为	10	1	227	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1113	[玄]无名秘诀第十卷	5	10	邪派	修炼时每次增加修为	10	1	228	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1114	[玄]无名秘诀十一卷	1	7	邪派	修炼时每次增加修为	10	1	229	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1115	[玄]无名秘诀十二卷	2	10	邪派	修炼时每次增加修为	10	1	230	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1116	[玄]无名秘诀十三卷	3	10	正派	修炼时每次增加修为	10	1	231	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1117	[玄]无名秘诀十四卷	4	10	正派	修炼时每次增加修为	10	1	232	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1118	[玄]无名秘诀十五卷	5	10	邪派	修炼时每次增加修为	10	1	233	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1119	[玄]无名秘诀十六卷	3	10	正派	修炼时每次增加修为	10	1	234	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1120	[玄]无名秘诀十七卷	4	10	正派	修炼时每次增加修为	10	1	235	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1121	[玄]无名秘诀十八卷	5	10	邪派	修炼时每次增加修为	10	1	236	210	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1122	太一心法	5	10	正派	增加自身防御	10	5	120	120	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1123	太初心法	5	10	邪派	增加自身防御	10	5	121	121	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1124	太玄心法	5	10	邪派	增加自身防御	10	5	122	122	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1125	太真心法	5	10	邪派	增加自身防御	10	5	123	123	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1126	太平心法	3	10	正派	增加自身防御	10	5	124	124	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1127	太黄心法	3	10	邪派	增加自身防御	10	5	125	125	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1128	太乙心法	3	10	邪派	增加自身防御	10	5	126	126	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1129	太元心法	3	10	邪派	增加自身防御	10	5	127	127	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1130	太和心法	5	10	正派	增加自身防御	10	5	128	128	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1131	南天心法	5	11	邪派	增加自身防御	10	5	130	130	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1132	北天心法	5	11	邪派	增加自身防御	10	5	131	131	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1133	东天心法	5	11	邪派	增加自身防御	10	5	132	132	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1134	西天心法	3	11	正派	增加自身防御	10	5	133	133	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1135	玉虚心法	3	11	邪派	增加自身防御	10	5	134	134	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1136	隐仙心法	3	11	邪派	增加自身防御	10	5	135	135	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1137	净乐心法	3	11	邪派	增加自身防御	10	5	136	136	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1138	上清心法	3	11	邪派	增加自身防御	10	5	137	137	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1139	太一诀	5	10	正派	增加自身攻击	10	4	120	120	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1140	太初诀	1	10	邪派	增加自身攻击	10	4	121	121	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1141	太玄诀	2	10	邪派	增加自身攻击	10	4	122	122	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1142	太真诀	3	10	邪派	增加自身攻击	10	4	123	123	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1143	太平诀	4	10	正派	增加自身攻击	10	4	124	124	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1144	太黄诀	5	10	邪派	增加自身攻击	10	4	125	125	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1145	太乙诀	1	10	邪派	增加自身攻击	10	4	126	126	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1146	太元诀	2	10	邪派	增加自身攻击	10	4	127	127	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1147	太和诀	5	10	正派	增加自身攻击	10	4	128	128	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1148	南天诀	1	11	邪派	增加自身攻击	10	4	130	130	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1149	北天诀	2	11	邪派	增加自身攻击	10	4	131	131	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1150	东天诀	3	11	邪派	增加自身攻击	10	4	132	132	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1151	西天诀	4	11	正派	增加自身攻击	10	4	133	133	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1152	玉虚诀	5	11	邪派	增加自身攻击	10	4	134	134	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1153	隐仙诀	1	11	邪派	增加自身攻击	10	4	135	135	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1154	净乐诀	5	11	邪派	增加自身攻击	10	4	136	136	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1155	上清诀	1	11	邪派	增加自身攻击	10	4	137	137	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1156	太一遁术	3	10	正派	增加自身速度	10	3	120	120	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1157	太初遁术	4	10	邪派	增加自身速度	10	3	121	121	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1158	太玄遁术	5	10	邪派	增加自身速度	10	3	122	122	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1159	太真遁术	1	10	邪派	增加自身速度	10	3	123	123	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1160	太平遁术	2	10	正派	增加自身速度	10	3	124	124	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1161	太黄遁术	3	10	邪派	增加自身速度	10	3	125	125	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1162	太乙遁术	4	10	邪派	增加自身速度	10	3	126	126	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1163	太元遁术	3	10	正派	增加自身速度	10	3	127	127	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1164	太和遁术	4	10	邪派	增加自身速度	10	3	128	128	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1165	南天遁术	5	11	邪派	增加自身速度	10	3	130	130	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1166	北天遁术	1	11	邪派	增加自身速度	10	3	131	131	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1167	东天遁术	2	11	正派	增加自身速度	10	3	132	132	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1168	西天遁术	3	11	邪派	增加自身速度	10	3	133	133	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1169	玉虚遁术	4	11	邪派	增加自身速度	10	3	134	134	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1170	隐仙遁术	5	11	邪派	增加自身速度	10	3	135	135	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1171	净乐遁术	4	11	邪派	增加自身速度	10	3	136	136	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1172	上清遁术	5	11	邪派	增加自身速度	10	3	137	137	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1173	太一身法	1	10	正派	增加自身闪避	10	10	120	120	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1174	太初身法	2	10	邪派	增加自身闪避	10	10	121	121	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1175	太玄身法	3	10	邪派	增加自身闪避	10	10	122	122	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1176	太真身法	4	10	邪派	增加自身闪避	10	10	123	123	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1177	太平身法	5	10	正派	增加自身闪避	10	10	124	124	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1178	太黄身法	1	10	邪派	增加自身闪避	10	10	125	125	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1179	太乙身法	2	10	邪派	增加自身闪避	10	10	126	126	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1180	太元身法	1	10	正派	增加自身闪避	10	10	127	127	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1181	太和身法	2	10	邪派	增加自身闪避	10	10	128	128	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1182	南天身法	3	11	邪派	增加自身闪避	10	10	130	130	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1183	北天身法	4	11	邪派	增加自身闪避	10	10	131	131	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1184	东天身法	5	11	正派	增加自身闪避	10	10	132	132	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1185	西天身法	1	11	邪派	增加自身闪避	10	10	133	133	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1186	玉虚身法	5	11	正派	增加自身闪避	10	10	134	134	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1187	隐仙身法	1	11	邪派	增加自身闪避	10	10	135	135	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1188	净乐身法	2	11	邪派	增加自身闪避	10	10	136	136	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1189	上清身法	3	11	邪派	增加自身闪避	10	10	137	137	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1190	太一真诀	3	10	正派	增加自身生命	10	13	550	550	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1191	太初真诀	4	10	邪派	增加自身生命	10	13	550	550	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1192	太玄真诀	5	10	邪派	增加自身生命	10	13	550	550	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1193	太真真诀	1	10	邪派	增加自身生命	10	13	550	550	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1194	太平真诀	2	10	正派	增加自身生命	10	13	550	550	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1195	太黄真诀	3	10	邪派	增加自身生命	10	13	550	550	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1196	太乙真诀	4	10	邪派	增加自身生命	10	13	550	550	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1197	太元真诀	3	10	正派	增加自身生命	10	13	550	550	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1198	太和真诀	4	10	邪派	增加自身生命	10	13	550	550	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1199	南天真诀	5	11	邪派	增加自身生命	10	13	600	600	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1200	北天真诀	1	11	邪派	增加自身生命	10	13	600	600	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1201	东天真诀	2	11	正派	增加自身生命	10	13	600	600	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1202	西天真诀	1	11	邪派	增加自身生命	10	13	600	600	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1203	玉虚真诀	2	11	正派	增加自身生命	10	13	600	600	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1204	隐仙真诀	3	11	邪派	增加自身生命	10	13	600	600	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1205	净乐真诀	4	11	邪派	增加自身生命	10	13	600	600	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1206	上清真诀	5	11	邪派	增加自身生命	10	13	600	600	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1207	太一秘诀	3	10	正派	修炼时每次增加修为	10	1	110	110	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1208	太初秘诀	4	10	邪派	修炼时每次增加修为	10	1	110	110	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1209	太玄秘诀	3	10	邪派	修炼时每次增加修为	10	1	110	110	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1210	太真秘诀	4	10	邪派	修炼时每次增加修为	10	1	110	110	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1211	太平秘诀	3	10	正派	修炼时每次增加修为	10	1	110	110	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1212	太黄秘诀	4	10	邪派	修炼时每次增加修为	10	1	110	110	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1213	太乙秘诀	3	10	邪派	修炼时每次增加修为	10	1	110	110	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1214	太元秘诀	3	10	正派	修炼时每次增加修为	10	1	110	110	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1215	太和秘诀	3	10	邪派	修炼时每次增加修为	10	1	110	110	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1216	南天秘诀	3	11	正派	修炼时每次增加修为	10	1	130	130	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1217	北天秘诀	4	11	邪派	修炼时每次增加修为	10	1	130	130	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1218	东天秘诀	3	11	邪派	修炼时每次增加修为	10	1	130	130	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1219	西天秘诀	4	11	邪派	修炼时每次增加修为	10	1	130	130	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1220	玉虚秘诀	3	11	正派	修炼时每次增加修为	10	1	130	130	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1221	隐仙秘诀	4	11	邪派	修炼时每次增加修为	10	1	130	130	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1222	净乐秘诀	3	11	邪派	修炼时每次增加修为	10	1	130	130	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
1223	上清秘诀	4	11	邪派	修炼时每次增加修为	10	1	130	130	100	2000000	3000000	4000000	5000000	6000000	7800000	16000000	33000000
